Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
qunb,qunb,"qunb diffuse vos données et vous permet de jouer avec, de les afficher et de les partager.",,,,48.872379,2.35754,82 rue du Faubourg Saint Martin,75010,Paris,2011,http://www.qunb.com,,qunb,https://www.facebook.com/myqunb,,http://www.linkedin.com/company/803778,,Entreprise
radioline,RadioLine,RadioLine développe des applications pour améliorer l'expérience de la radio numérique.,,,,48.885731,2.26066,1 rue Garnier,92200,Neuilly sur Seine,2011,http://www.radioline.co,,Radioline_app,https://www.facebook.com/RadiolineApp,,http://www.linkedin.com/company/2606283,,Entreprise
rapidhalal,RapidHalal,Le 1er site internet de livraison halal au bureau ou chez soi!\\n RapidHalal souhaite devenir le leader Français de la livraison Halal à domicile. Rapid Halal regroupe les cartes et menus des meilleurs restaurants Halal en livraison.,,,,48.86858353500048,2.2828117200004385,111 avenue Victor Hugo,75784 Paris Cedex 16,,2013,http://www.rapidhalal.fr,contact@rapidhalal.fr,rapidhalal,https://www.facebook.com/rapidhalal,,,,Entreprise
readiymate,reaDIYmate,"Les reaDIYmates, imaginés par 23deEnero spécialiste de l'internet des objets, sont de petits robots qui se déplacent et jouent des sons en fonction de ce qui se passe dans votre vie numérique.",,,,48.874649,2.34739,7 rue Ambroise Thomas,75009,Paris,2010,http://www.readiymate.com,,readiymate,https://www.facebook.com/readiymate,,http://www.linkedin.com/company/2255628,,Entreprise
rebble,Rebble,"Rebble est la plateforme innovante de partage d'articles visant à développer la collaboration au sein des blogs. Venez découvrir notre base de données d'articles à rebloguer en intégralité pour enrichir vos sites, tout en valorisant les auteurs !",,,,48.86019569000047,2.3603141690004463,8 rue des quatre fils 75003 Paris,,,2013,http://rebble.it,contact@rebble.it,rebble_it,https://www.facebook.com/rebbleit,https://plus.google.com/103492655076178380844,,,Entreprise
reciproque,Reciproque,Reciproque est une société de conseil et d'ingénierie multimédia pour les musées et les centres culturels.,,,,48.85952,2.38269,12 rue Saint Maur,75011,Paris,2006,http://www.reciproque.com,,reciproque,https://www.facebook.com/reciproque.multimedia,,http://www.linkedin.com/company/reciproque,,Prestataire
reewardio,Reewardio,Reewardio permet d'obtenir des offres exclusives en échange d'actions sur Facebook.,,,,48.85196,2.37344,59 rue du Faubourg Saint Antoine,75012,Paris,2012,http://www.reewardio.com,,reewardio,https://www.facebook.com/Reewardio,,,,Entreprise
remu,Remu,Remu est une agence créative qui développe et réalise des contenus multimédias pour des dispositifs de diffusions innovants et des scénographies sonores.,,,,48.888969,2.353587,12 rue d'Oran,75018,Paris,2006,http://www.remu.fr,,,https://www.facebook.com/pages/REMU/462934270146,,,,Prestataire
renaissance-numérique,Renaissance Numérique,Renaissance Numérique est un think-tank qui oeuvre en faveur du développement d'internet en France en focalisant ses réflexions et ses actions sur la réduction des fractures numériques.,,,,48.887118,2.299198,13 rue Eugène Flachat,75017,Paris,2005,http://www.renaissancenumerique.org,,Rnumerique,https://www.facebook.com/renaissancenumerique,https://plus.google.com/110672692941004322746,,,Communauté
reperli,Reperli,"Reperli est un carnet d'adresses pour iPhone, qui permet de mémoriser les lieux et les services qu'on aime, organiser ses check-ins Facebook et Foursquare, partager ses adresses avec sa famille et ses amis.",,,,48.903979121000475,2.2681899760004285,3 avenue de la Liberté,92400,Courbevoie,2013,http://www.reperli.com,stephane@reperli.com,reperli,http://www.facebook.com/reperli,,,,Entreprise
resto-flash,Resto Flash,"Resto Flash est le 1er émetteur de titres restaurants numériques sur mobile.\\nIl permet aux salariés de régler leur déjeuner directement avec leur portable.\\nCe système simplifie le quotidien des utilisateurs, salariés, employeurs et restaurateurs.",,,,48.859277256000496,2.3538634920004142,31-33,rue du Temple 75004 Paris,,2011,http://www.restoflash.fr,info@restoflash.fr,restoflash,http://www.facebook.com/restoflash,,,,Entreprise
restopolitan,Restopolitan,Restopolitan est spécialisée dans la réservation en ligne appliquée à la restauration et propose une carte de membre qui permet d'obtenir 1 repas offert par jour.,,,,48.869251,2.34313,146 rue Montmartre,75002,Paris,2006,http://www.restopolitan.com,,restopolitan,https://www.facebook.com/Restopolitan,,http://www.linkedin.com/company/1094737,,Entreprise
reunik,Reunik,Reunik est un service d'album photo communautaire qui permet de réunir vos photos et celles de vos amis et de créer un album personnalisé pour impression.,,,,48.850929,2.28864,15 rue Sextius Michel,75015,Paris,2011,http://www.reunik.com,,reunik,https://www.facebook.com/reunik,,http://www.linkedin.com/company/2148332,,Entreprise
reverso-softissimo,Reverso Softissimo,Reverso Softissimo est un concepteur et intégrateur de logiciels spécialisé dans les applications linguistiques de l'informatique pour l'éducation et les entreprises.,,,,48.867241,2.39272,5 rue Soyer,75018,Paris,,http://reverso.softissimo.com,,,,,http://www.linkedin.com/company/1347439,,Entreprise
rich-analysis,Rich Analysis,"RichAnalysis imagine des services digitaux innovants en croisant et en visualisant des données de manière inédite. Elle est experte dans les domaines suivant : synchronisation, géolocalisation et visualisation de grands flux de données.",,,,48.826069,2.27308,16 rue Kléber,92130,Issy-les-Moulineaux,2007,http://www.richanalysis.net,,,https://www.facebook.com/pages/Rich-Analysis/132718836740940,,,,Entreprise
rplus-technologies,RPlus Technologies,"RPlus Technologies est un acteur de l'économie circulaire qui collecte de façon éco-solidaire des téléphones mobiles pour leur offrir une seconde vie. Rplus Technologies, c'est deux marques : Mobile Vert pour la collecte et Yukkaz pour la revente.",,,,48.84018978799443,2.2249674797058105,56 quai Alphonse le Gallo,92100,Boulogne-Billancourt,2011,http://www.rplustechnologies.com,ma@rplustechnologies.com,,,,http://www.linkedin.com/company/rplus-technologies,,Entreprise
rueil-92-coworking,Rueil 92 Coworking,Rueil 92 Coworking propose un espace de travail collaboratif en mode coworking et des bureaux à louer.,,,,48.883781,2.1915,9 avenue Paul Doumer,92500,Rueil-Malmaison,2012,http://www.rueil-92-coworking.com,,RueilCoworking,https://www.facebook.com/Rueil92Coworking,,,,Tiers-lieu
runorg,Runorg,Runorg propose des plateformes web dédiées aux entreprises ou aux associations qui offrent des fonctions de gestion et de communication à destination des dirigeants et des membres.,,,,48.853199,2.39858,22 rue Planchat,75020,Paris,2010,http://www.runorg.com,,RunOrg,https://www.facebook.com/RunOrg,https://plus.google.com/105717032059999732993,http://www.linkedin.com/company/1281871,,Entreprise
rustlin,Rustlin,Rustlin est un réseau social anonyme fondé sur les lieux et les personnes qui les fréquentent disponible via une application mobile géolocalisée.,,,,48.859409,2.29737,17 avenue de la Bourdonnais,75007,Paris,2012,http://www.rustlin.com,,Rustlin,https://www.facebook.com/Rustlin,,http://www.linkedin.com/company/2903710,,Entreprise
références-btp,Références BTP,"Références BTP est le site d'évaluation de la qualité de travail des entreprises de construction. Ce sont les architectes, maîtres d'oeuvre et maîtres d'ouvrages qui évaluent au travers d'un questionnaire en ligne les entreprises de leur chantier",,,,48.8577833540005,2.402730613000415,36 rue de Fontarabie 75020 Paris,,,2013,http://www.refbtp.fr/,nicolas@refbtp.fr,refbtp,,https://plus.google.com/u/0/b/117158255906892274688,http://www.linkedin.com/company/r-f-rences-btp,http://www.viadeo.com/v/company/references-btp,Entreprise
réseau-entreprendre-paris,Réseau Entreprendre Paris,Réseau Entreprendre Paris est un réseau de chefs d'entreprise qui accompagne les créateurs et repreneurs d'entreprises. Cet accompagnement individuel et collectif se complète d'un prêt d'honneur.,,,,48.868383122000466,2.3662587220004525,18-20 rue du Faubourg du Temple,75011,Paris,2004,http://www.reseau-entreprendre-paris.fr/,paris@reseau-entreprendre.org,RE_Paris,https://www.facebook.com/pages/R%C3%A9seau-Entreprendre-Paris/180531808680979,,,,Communauté
sailsharing,Sailsharing,Sailsharing est une plateforme collaborative de location de bateaux entre particuliers. Ses 3 fondateurs ont appliqué le modèle de la consommation collaborative au domaine du nautisme.,,,,48.88984396300049,2.3178862060004235,107 rue lemercier 75017 Paris,,,2013,http://www.sailsharing.com,caroline@sailsharing.com,sailsharing,https://www.facebook.com/Sailsharing,,http://www.linkedin.com/profile/view?authToken=EeNl&goback=%2Enpv_140932647_*1_*1_name_EeNl_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1_*1&locale=fr_FR&id=140932647&authType=name,,Entreprise
salesforce,Salesforce,Salesforce est une entreprise spécialiste des logicels de gestion de la relation client.,,,,48.864638,2.293692,7 place d'Iéna,75008,Paris,1999,http://www.salesforce.com,,salesforce,https://www.facebook.com/MarketingCloud,https://plus.google.com/+Salesforce,http://www.linkedin.com/company/3185,,Entreprise
scanresearch,ScanResearch,"Scan-Research est un institut d'études d'un type nouveau, qui analyse en temps réel  l’évolution de la conversation des internautes sur les réseaux sociaux, les blogs et les forums, autour d'une marque, d'un produit ou d'une institution.",,,,48.85483421000049,2.403534460000458,80 rue des haies,75020 Paris,,2010,http://scan-research.net,laetitia.matiatos@scan-research.net,ScanResearch,,,,,Entreprise
schibsted-growth,Schibsted Growth,Schibsted Growth is the Corporate Development arm of the Schibsted Group in France. Our goal is to leverage the great success of LeBonCoin.fr and 20minutes.fr to foster growth and ensure market leadership for our Startups.,,,,48.87378732700046,2.3214206810004043,8 rue Lavoisier,75008 Paris,,2013,http://www.SchibstedGrowth.com,marc.brandsma@schibsted-dev.fr,SchibstedGrowth,,,,,Investisseur
scientipôle-croissance,Scientipôle Croissance,"Scientipôle Croissance accélère la croissance des jeunes entreprises innovantes, lauréates de Scientipôle Initiative, en fédérant une puissante Communauté apportant soutien financier et compétences.",,,,48.89395078600046,2.3528193410004405,110 rue des Poissonniers 75018 Paris,,,2013,http://www.scientipole-croissance.org/,dorine.larchet@scientipole-croissance.org,ScientInitiativ,,,,,Communauté
scientipôle-initiative,Scientipôle Initiative,Scientipôle Initiative est une association d'accompagnement et de financement de jeunes entreprises innovantes de la région Ile-de-France.,,,,48.697078,2.18961,Rue du Belvédère,91400,Orsay,2001,http://www.scientipole-initiative.org,dorine.larchet@scientipole-initiative.org,ScientInitiativ,,,,,Incubateur
scrollshow,Scrollshow,Scrollshow développée par Plimse est une application iPad d'édition de présentations panoramiques.,,,,48.825691,2.334268,rue Saint Yves,75014,Paris,2012,http://www.scrollshow.com,,scrollshow,https://www.facebook.com/Scrollshow,,http://www.linkedin.com/company/2678465,,Entreprise
sculpteo,Sculpteo,Sculpteo offre un service en ligne d'impression 3d à la demande.,,,,48.82452,2.26477,89 rue du Gouverneur Felix Eboué,92130,Issy les Moulineaux,2009,http://www.sculpteo.com,,sculpteo,https://www.facebook.com/sculpteo,https://plus.google.com/114172138917431813751,,,Entreprise
semdee,Semdee,Semdee développe et propose une gamme de logiciels destinés à l’analyse et l’exploitation des données textuelles structurées et non structurées.,,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2011,http://www.semdee.com,,,,,http://www.linkedin.com/company/2972394,,Entreprise
senscritique,SensCritique,SensCritique est un réseau social qui vous permet d'organiser et de partager vos avis culturels.,,,,48.87434,2.34797,49 rue du Faubourg Poissonnière,75010,Paris,2011,http://www.senscritique.com,,senscritique,https://www.facebook.com/senscritique,,http://www.linkedin.com/company/1545540,,Entreprise
sentimonitor,SentiMonitor,Solution de veille et d'analyse des médias sociaux.,,,,48.95705913900048,2.57732482500046,27 avenue la Fontaine,93290,Tremblay-en-France,2013,http://www.sentimonitor.com/fr,alexandre.bourlier@sentimonitor.com,Sentimonitor_fr,,,,,Entreprise
serena-capital,Serena Capital,"Serena Capital est une société d'investissement spécialisée dans le financement d'entreprises à fort potentiel de croissance des secteurs technologiques : internet, mobile,logiciel, services en ligne.",,,,48.873409,2.32763,21 rue Auber,75009,Paris,2008,http://www.serenacapital.com,,serenacap,,,http://www.linkedin.com/company/486780,,Investisseur
seventhside-games,Seventhside Games,Seventhside Games est un éditeur de jeux géo sociaux pour le web et le mobile.,,,,48.865261,2.33459,14 avenue de l'Opéra,75001,Paris,2011,http://www.7thside.com,,7thSideGames,https://www.facebook.com/SeventhSideGames,,,,Entreprise
sharewizz,Sharewizz,Sharewizz est un site communautaire de prêt gratuit d'objets entre particuliers.,,,,48.886349,2.30293,8 rue Gustave Doré,75017,Paris,2012,http://www.sharewizz.com,,,https://www.facebook.com/Sharewizz,,,,Entreprise
sharypic,Sharypic,Sharypic est une plateforme collaborative et interactive de partage de photos pour les événements.,,,,48.885441,2.37852,6 rue Euryale Dehaynin,75019,Paris,2011,http://www.sharypic.com,,sharypic,https://www.facebook.com/sharypic,,http://www.linkedin.com/company/2111273,,Entreprise
shopwise,Shopwise,Shopwise est une application mobile qui permet aux consommateurs de découvrir les notes et analyses de plus de 30 000 produits alimentaires.,,,,48.890709,2.2863,55 rue Anatole France,92300,Levallois Perret,2010,http://www.shopwise.fr,,Shopwisefr,https://www.facebook.com/shopwisefr,,http://www.linkedin.com/company/1337057,,Entreprise
sikanmar-interactive,Sikanmar Interactive,"Sikanmar conçoit et édite des produits éducatifs pour la jeunesse, sur le thème de la connaissance du monde. Des Apps numériques, des Ebooks enrichis et des livres imprimés interactifs. Une véritable collection transmédia : Jo et Moi autour du monde.",,,,48.878809997000474,2.2409600000004275,26 rue Voltaire,92800,Puteaux,2009,http://www.joetmoi.com,editions@sikanmar.com,joetmoi,http://www.facebook.com/joetmoi,,,,Entreprise
silicon-sentier,Silicon Sentier,Silicon Sentier est une association d’entreprises destinée à promouvoir les startups et mutualiser des ressources pour diffuser largement la culture du numérique et favoriser l’émergence de projets individuels ou collectifs en Ile-de-France.,,,,48.870529,2.342367,12 passage Montmartre,75002,Paris,2000,http://www.siliconsentier.org,,SiliconSentier,https://www.facebook.com/siliconsentier,,http://www.linkedin.com/company/123109,,Communauté
simplemail,SimpleMail,"SimpleMail est une plateforme simple et intuitive qui permet d'éditer, de publier, de diffuser et de suivre la performance de vos newsletters.",,,,48.840672,2.79249,1 avenue Christian Doppler,77700,Serris,2011,http://www.simple-mail.fr,,simplemailfr,https://www.facebook.com/simplemailfr,,,,Entreprise
simplon.co,Simplon.co,"Simplon.co est une fabrique accélérée et rémunérée de développeurs web et d'entrepreneurs sociaux du numérique destinée aux jeunes issus de la diversité, des quartiers populaires, en décrochage scolaire et aux filles.",,,,48.854352,2.435775,55 rue de Vincennes,93100,Montreuil,2013,http://www.simplon.co,,simplonco,http://www.facebook.com/Simplon.co,,http://www.linkedin.com/company/3148332,,École
sirdata,SirData,SirData est une plateforme de monétisation qui permet aux éditeurs web et aux marchands de générer des profits grâce au trafic existant de leur site en y insérant un simple tag de collecte de données anonymes sur le comportement de leurs visiteurs.,,,,48.875801,2.34134,8 rue de Châteaudun,75009,Paris,2012,http://www.sirdata.com,,,,,http://www.linkedin.com/company/2765878,,Entreprise
skeelbox,Skeelbox,Skeelbox est une agence de conseil et de stratégie ecommerce.,,,,48.876446,2.351271,82 rue d'Hauteville,75010,Paris,2012,http://www.skeelbox.com,,skeelbox,https://www.facebook.com/Skeelbox,,http://www.linkedin.com/company/2939195,,Prestataire
sketchfab,Sketchfab,"Sketchfab est une plateforme en ligne de publication, de partage et d'embarquement de modèles 3D interactifs en temps réel sans plugin.",,,,48.869508,2.341908,28 place de la Bourse,75002,Paris,2012,http://www.sketchfab.com,,sketchfab,https://www.facebook.com/SketchFab,,http://www.linkedin.com/company/2538189,,Entreprise
skimm,Skimm,Skimm est une application mobile de paiement.,,,,48.872379,2.35754,82 rue du Faubourg Saint-Martin,75010,Paris,2011,http://www.skimm.fr,,skimmfr,https://www.facebook.com/skimmfr,,http://www.linkedin.com/company/1671476,,Entreprise
slimpay,SlimPay,SlimPay développe et met en œuvre en mode hébergé des solutions sécurisées de paiement en ligne.,,,,48.871448,2.34791,10 rue du Faubourg Poissonnière,75010,Paris,2009,http://www.slimpay.com,,slimpay,,,http://www.linkedin.com/company/1509498,,Entreprise
small-iz-beautiful,small IZ beautiful,small IZ beautiful est le premier site de stage et d’emploi cadre dédié aux PME de croissance.,,,,48.85831309600047,2.372509196000408,26 rue du chemin vert 75011,,,2010,http://www.smallizbeautiful.fr/,perrine@smallizbeautiful.fr,,https://www.facebook.com/pages/small-iz-beautiful/210051580138,,,,Entreprise
smart-technologies,Smart Technologies,Smart Technologies est un fournisseur de tableaux interactifs.,,,,48.872235,2.229375,15 rue Pagès,92150,Suresnes,1987,http://www.smarttech.com,,SMART_Tech_FR,https://www.facebook.com/SMART.Technologies.France,,http://www.linkedin.com/company/smart-technologies,,Entreprise
smart-tribune,Smart Tribune,Smart Tribune permet de créer un espace conversationnel en ligne pour personnaliser la relation client des entreprises.,,,,48.89006,2.40316,24 rue du Pré Saint-Gervais,93500,Pantin,2011,http://www.smart-tribune.com,,SmartTribune,https://www.facebook.com/SmartTribune,https://plus.google.com/117093348636751274846,http://www.linkedin.com/company/2474024,,Entreprise
smartee-press,Smartee Press,"Smartee Press innove dans le domaine du print-to-mobile, en tant qu'éditeur du magazine Smartee et du logiciel SmarteePrint pour éditeurs et annonceurs en presse écrite.",,,,48.87063246700046,2.4104317050004056,10 avenue de la porte de Ménilmontant,75020 Paris,,2012,http://smarteepress.com,jafs@smarteepress.com,JA_FS,https://www.facebook.com/Smartee.Press,,,,Entreprise
smartgrains,Smartgrains,"SmartGrains aide les automobilistes à se garer plus facilement, et les exploitants à optimiser l’usage des infrastructures de stationnement.",,,,48.87175,2.3415,14 boulevard Montmartre,75008,Paris,2009,http://www.smartgrains.com,,smartgrains,https://www.facebook.com/smartgrains,,http://www.linkedin.com/company/313820,,Entreprise
smartnest-solutions,SmartNest Solutions,"SmartNest s’adresse aux entreprises avec une solution innovante de sauvegarde de données, permettant la mutualisation des ressources inexploitées sur les postes des collaborateurs.",,,,48.8315535590005,2.338391062000426,9 rue Dareau,75014 Paris,,2013,http://smartnest-solutions.com,contact@smartnest-solutions.com,,,,http://www.linkedin.com/company/3336713,,Entreprise
smartpanda-network,SmartPanda Network,"SmartPanda Network est une plateforme de réseau social inter-entreprises, confidentielle et sécurisée par Infogreffe.",,,,48.870351,2.341352,10 rue Saint-Marc,75002,Paris,2012,http://www.smartpanda-network.com,,SmartPandaNetwk,https://www.facebook.com/smartpandanetwork,,,,Entreprise
smoon-digital,Smoon Digital,"Smoon Digital développe Cylapp, une plateforme de création et de publication d'histoires interactives pour tablettes.",,,,48.843559,2.35122,2 rue Saint-Médard,75005,Paris,2012,http://www.cylapp.com,,cylapp,https://www.facebook.com/Cylapp,https://plus.google.com/105778449330013442844,http://www.linkedin.com/company/3003146,,Entreprise
snapcar,SnapCar,Snapcar est une application mobile connectée à un réseau de voitures avec chauffeur.,,,,48.773502,2.240701,La Boursidière,92350,Le Plessis Robinson,2012,http://www.snapcar.com,,snapcar,https://www.facebook.com/SnapCar,,http://www.linkedin.com/company/2690529,,Entreprise
snjv,SNJV,Le Syndicat National du Jeu Vidéo défend les intérêts des professionnels du jeu vidéo et intervient dans tous les domaines permettant de préserver ou développer la compétitivité des entreprises de production de jeu vidéo implantées en France.,,,,48.85334,2.3704,2 rue de la Roquette,75011,Paris,2008,http://www.snjv.org,,Julv_SNJV,https://www.facebook.com/dgsyndicatnationaldujeuvideo,,,,Communauté
so-digital,SO Digital,"Seine Ouest Digital est l'agence numérique de la communauté d'agglomération de Grand Paris Seine Ouest (Boulogne-Billancourt, Chaville, Issy-les-Moulineaux, Meudon, Sèvres, Vanves, Ville d'Avray).",,,,48.87261892829001,2.3356246948242188,2 avenue de Paris - 92190 Meudon,,,2013,http://seineouestdigital.fr,eric.legale@ville-issy.fr,So_Digital,https://www.facebook.com/SeineOuestDigital,https://plus.google.com/b/101290230726716157528/101290230726716157528/about,http://www.linkedin.com/groups/SO-Digital-4839601?trk=myg_ugrp_ovr,,Acteur public
social-mausoleum,Social Mausoleum,Plateforme web qui permet de sauvegarder et léguer sa vie digitale avant sa mort créée en 2012,,,,48.87261892829001,2.3356246948242188,22 Boulevard Kellermann Paris,,,2012,http://www.socialmausoleum.com,socialmausoleum@gmail.com,socialmausoleum,,,,,Entreprise
social-media-analyzer,Social Media Analyzer,Social Media Analyzer est un panel de données issues des réseaux sociaux adapté à votre métier.,,,,48.852779,2.36791,47 boulevard Henri IV,75004,Paris,2012,http://www.socialmediaanalyzer.fr,,NEOAP_SMA,https://www.facebook.com/SocialMediaAnalyzer,,,,Entreprise
socloz,SoCloz,SoCloz est une plateforme de shopping en ligne qui permet de chercher un produit et de localiser autour de vous les magasins physiques qui en disposent.,,,,48.825661,2.3835,15 rue Jean-Baptiste Berlier,75013,Paris,2010,http://www.socloz.fr,,SoCloz,https://www.facebook.com/socloz,,,,Entreprise
socryptic-innovation,SoCryptic Innovation,La cybersécurité mobile au quotidien sans équivalent.Réseau média mobile et social géolocalisé en temps réel avec promotion instantanée. Messagerie autonome à cryptage aléatoire unique totalement sécurisée. Paiement mobile totalement sécurisée etc,,,,48.85873531600049,2.3100911240004507,41 bis boulevard de la Tour Maubourg,75007,Paris,2013,http://www.socryptic-innovation.com,info@socryptic.com,SoCrypticinnov,https://www.facebook.com/pages/Socryptic-innovation/139442282925473,https://plus.google.com/113016004084933987529,,,Entreprise
sofinnova-partners,Sofinnova Partners,"Sofinnova Partners est une société de capital-risque indépendante spécialisée dans le financement de jeunes sociétés, de spin-offs ou d'opérations de retournement dans les technologies, les sciences de la vie et les cleantechs.",,,,48.86955,2.33656,16 rue du Quatre Septembre,75002,Paris,1972,http://www.sofinnova.fr,,,,,http://www.linkedin.com/company/45298,,Investisseur
soleilles-cowork,Soleilles cowork,"Soleilles Cowork est un espace de travail collaboratif non sectoriel destiné aux professionnels nomades, un lieu modulable qui permet d'organiser réunions, conférences, et travail en équipe.",,,,48.868111,2.33963,13 rue Vivienne,75002,Paris,,http://www.soleillescowork.com,,SoleillesCowork,https://www.facebook.com/SoleillesCowork,,,,Tiers-lieu
sparkom,Sparkom,Sparkom édite la plateforme SparkAngels et propose une solution complète dédiée aux entreprises qui souhaitent mettre en place un service d'interaction clients ou une plateforme interne de montée en compétences.,,,,48.720409,2.26091,7 rue de la Croix Martre,91120,Palaiseau,,http://solutions-entreprise.spark-angels.com,,SparkAngels,http://www.facebook.com/pages/SparkAngels/71350100337,,,,Entreprise
spiders,Spiders,Spiders est un studio de développement de jeux vidéo.,,,,48.82262,2.361,12 rue Caillaux,75013,Paris,2008,http://www.spiders-games.com,,spidersgames,https://www.facebook.com/pages/Spiders/124681480887197,https://plus.google.com/115605087148129389902,http://www.linkedin.com/company/spiders,,Entreprise
spintank,Spintank,"Spintank est une agence de conseil en communication corporate et publique, à l’heure du web.",,,,48.850472,2.38901,50 rue de Montreuil,75011,Paris,2006,http://www.spintank.fr,,spintank,https://www.facebook.com/spintank,,http://www.linkedin.com/company/841679,,Prestataire
spotify,Spotify,Spotify est une plateforme de musique en ligne.,,,,48.881889,2.31382,15 avenue de Villiers,75017,Paris,2006,http://www.spotify.com,,Spotify_France,https://www.facebook.com/Spotify.France,https://plus.google.com/+Spotify,http://www.linkedin.com/company/207470,,Entreprise
sproteens,Sproteens,Sporteens est une application web et mobile permettant aux parents de mieux choisir un club de sport pour leurs enfants.,,,,48.871342,2.2886,28 rue Paul Valéry,75116,Paris,2012,http://www.sporteens.com,,sporteens,https://www.facebook.com/sporteensapp,https://plus.google.com/103191901694666542523,,,Entreprise
squid-solutions,Squid Solutions,Squid Solutions fournit des outils d'analyse et de visualisation bigdata.,,,,48.841061,2.24047,83 rue de Paris,92100,Boulogne-Billancourt,2004,http://www.squidsolutions.com,,SquidSolutions,https://www.facebook.com/pages/Squid-Solutions/113466948729594,,http://www.linkedin.com/company/1076876,,Entreprise
star-apic,Star-Apic,Star-Apic est un éditeur de logiciels dans le domaine de la gestion cartographique du territoire et de ses infrastructures.,,,,48.788158,2.31877,191 avenue Aristide Briand,94230,Cachan,1983,http://www.star-apic.com,,starapic,http://www.facebook.com/StarApic,,http://www.linkedin.com/company/star-apic,,Entreprise
start-in-paris,Start In Paris,Start In Paris est un évènement mensuel permettant à 5 startups de présenter leur service en 5mn à la communauté tech parisienne.,,,,48.870899,2.3429,161 rue Montmartre,75009,Paris,2010,http://www.startinparis.com,,StartInParis,https://www.facebook.com/StartinParis,,,,Communauté
startup42,Startup42,"Soutenu par Epita, Startup42 est un incubateur qui accueille des startups technologiques pour les aider à accélérer leur développement en phase d'amorçage et de décollage.",,,,48.81586,2.362014,14 rue Voltaire,94270,Le Kremlin-Bicêtre,2013,http://www.startup42.org,,Startup42_,https://www.facebook.com/pages/Startup42/462065180516147,https://plus.google.com/104793761354322200791,http://fr.linkedin.com/company/startup42,,Incubateur
steaw,Steaw,Steaw est un studio de webdesign.,,,,48.867458,2.33608,46 rue Sainte-Anne,75002,Paris,2008,http://www.steaw-webdesign.com,,,,,,,Prestataire
stootie,Stootie,Stootie est une plateforme communautaire et mobile d’échange de services géolocalisés.,,,,48.871109,2.393599,24 rue de l'Est,75020,Paris,2011,http://www.stootie.com,,stootie,,,http://www.linkedin.com/company/2776551,,Entreprise
storific,Storific,Storific est un assistant de commande et de paiement mobile orienté food & drinks.,,,,48.834992,2.39948,73 rue de Wattignies,75012,Paris,2010,http://www.storific.com,,storific,https://www.facebook.com/storific,,http://www.linkedin.com/company/858913,,Entreprise
storylab,Storylab,StoryLab est à la fois un éditeur de livres 100% numérique et une agence de création littéraire numérique.,,,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2010,http://www.storylab.fr,,storylabedition,,,http://www.linkedin.com/company/2351474,,Entreprise
strass-productions,Strass Productions,Strass Productions est un producteur audiovisuel et multimédia et propose en particulier son expertise en matière de conception de supports de sensibilisation au développement durable.,,,,48.840939,2.3083,32 rue des Volontaires,75015,Paris,1986,http://www.strass.fr,,,,,http://www.linkedin.com/company/600068,,Entreprise
strate-college,Strate College,Strate College est une école de design industriel qui forme notamment à la conception de systèmes et produits interactifs.,,,,48.823189,2.22122,27 avenue de la Division Leclerc,92310,Sèvres,1993,http://www.stratecollege.fr,,stratecollege,https://www.facebook.com/stratecollege,,,,École
streetpress,StreetPress,StreetPress est un site d'information pure player pour les 20-35 ans avec des news fraîches du jour et des reportages au long cours dedans.,,,,48.88734,2.37878,39 quai de la Loire,75019,Paris,2009,http://www.streetpress.com,,streetpress,https://www.facebook.com/StreetPress,,,,Entreprise
stribe,Stribe,Stribe est un service social B2B qui permet instantanément à un site web de créer son propre réseau social directement sur son site.,,,,48.854858,2.40352,80 rue des Haies,75020,Paris,2008,http://www.stribe.com,,stribe,,,http://www.linkedin.com/company/659841,,Entreprise
studio-lumini,Studio Lumini,Lumini est un studio de production digitale pluridisciplinaire.,,,,48.866539,2.3758,6 passage de la fonderie,75011,Paris,2004,http://www.lumini.fr,,lumini,http://www.facebook.com/StudioLumini,,http://www.linkedin.com/company/lumini-,,Prestataire
studios-singuliers,Studios singuliers,Studios Singuliers est un espace de coworking qui met à disposition des entrepreneurs et indépendants un espace de travail collaboratif et un réseau d’échanges professionnels.,,,,48.893959,2.35278,110 rue des Poissonniers,75018,Paris,2012,http://www.studios-singuliers.fr,,stdsinguliers,https://www.facebook.com/studios.singuliers,,,,Tiers-lieu
stupeflix,Stupeflix,"Stupeflix est une application web et mobile qui permet de remixer photos, vidéos et musiques pour générer automatiquement des montages vidéos.",,,,48.876202,2.33506,40 rue de Chateaudun,75009,Paris,2009,http://www.stupeflix.com,,stupeflix,https://www.facebook.com/Stupeflix,,http://www.linkedin.com/company/454602,,Entreprise
