Identifiant,Nom,Description,Tag 1,Tag 2,Tag 3,Latitude,Longitude,N° et nom de rue,CP,Ville,Année de création,Url site web,Email,Nom compte Twitter,Url page Facebook,Url page Google +,Url page Linkedin,Url page Viadeo,Catégorie
leg-si,Leg & Si,Leg&si propose une démarche et un outil permettant de mieux identifier le besoin fonctionnel et de mieux l'exprimer.,,,,48.859167,2.598611,"1, rue Albert Einstein Cité Descartes - Champs sur Marne",77437,Marne La Vallee Cedex 02,2005,http://www.legsi.fr/,,,,,,,Entreprise
legos,Legos,L'éditeur TechViz révolutionne pour la visualisation de maquettes numériques. Les logiciels TechViz fonctionnent en utilisant directement n'importe quelle application 3D.,telecoms,,,48.8337404,2.2991312,"35, rue Dantzig",75015,Paris,2002,http://www.legos.fr,,,,,,,Entreprise
lheritier,Lheritier,"LHERITIER conçoit et commercialise des caméras et des systèmes de vision complets à l’adresse des marchés de niche suivants : la Défense, la sécurité, l’imagerie médicale (ophtalmologie), l’industrie, le transport et les applications scientifiques.",securite,,,49.036111,2.063056,"Parc St Christophe, 10 avenue de l'Entreprise",95862,Cergy-Pontoise,1988,http://www.lheritier-sa.com,,,,,,,Entreprise
linagora,Linagora,Logiciels et services Open Source pour réussir les grands projets du libre.,securite,opensource,,48.8852354,2.2448834,"80, rue Roque de Fillol",92800,Puteaux,2000,http://www.linagora.com,,,,,,,Entreprise
lms-imagine,Lms Imagine,Editeur de logiciel leader sur le marché de la Conception Collaborative de Systèmes (Collaborative System Design).,transport,energie,ocds,46.0344933,4.0768218,7 Place des Minimes,42300,Roanne,1994,http://www.lmsintl.com,,,,,,,Entreprise
logilab,Logilab,"Logilab développe des solutions logicielles innovantes dans les domaines de la gestion de connaissances et de l'informatique avancée, en utilisant des méthodes agiles.",opensource,ocds,,48.8312964,2.343848,104 boulevard Auguste Blanqui,75013,Paris,2000,http://www.logilab.fr,,,,,,,Entreprise
ls-telcom-sas,LS Telcom SAS,Fournisseur de solutions logicielles et des services associés destinés au marché des radiocommunications.,telecoms,,,48.7814008,2.2097903,"4, avenue Morane-Saulnier, Bât. A",78140,Velizy-Villacoublay,2006,http://www.lstelcom.com,,,,,,,Entreprise
luceor,Luceor,,securite,telecoms,,48.8215797,2.25233,2 Place Jules Gevelot,92130,Issy-Les-Moulineaux Cedex,2005,http://www.luceor.com,,,,,,,Entreprise
lynkware,Lynkware,"Lynkware développe un lecteur de codes à barres (1D et 2D) et de composants RFID (NFC) universel, disposant d’excellentes capacités de lecture et de décodage sur toutes les plateformes de téléphonie mobile du marché.",,,,48.8635866,2.8171357,5 rue des Sources,77700,Magny-Le-Hongre,2008,http://www.lynkware.com,,,,,,,Entreprise
m2m,M2M,MDS développe un environnement d’aide à la conception de plateformes matérielles et au contrôle de flot (interoperabilité de outils entrant en jeu dans la création des systèmes électroniques).,ocds,,,48.6900093,2.203058,"1, rue de Terre Neuve",91940,Les Ulis,2003,http://www.m2m-ndt.com,,,,,,,Entreprise
m3-systems,M3 Systems,,transport,,,43.3928219,1.2646492,26 rue du soleil levant,31410,Lavernose,1999,http://www.m3systems.fr/,,,,,,,Entreprise
m8,M8,,ocds,,,48.5220965,2.43103503075346,"Magellan, 7 rue Montespan",91024,Evry Cedex,1999,http://www.m8.fr,,,,,,,Entreprise
maarch,Maarch,"Maarch édite la solution Maarch Entreprise, première solution SAE entièrement Open Source. ",opensource,,,48.8891458,2.1974097,11 boulevard du Sud Est,92000,Nanterre,2004,,,,,,,,Entreprise
macauto,Macauto,MacAUTO is the newly established coordinating body for automotive research and education at McMaster University.,,,,48.84548,2.2879746,75 rue de Lourmel,75015,Paris,2008,http://macauto.com/,,,,,,,Entreprise
machines-dubuit,Machines Dubuit,,ocds,,,48.8332846,2.5798252,10-12 rue du Ballon,93161,Noisy-Le-Grand,1955,,,,,,,,Entreprise
magillem-design-services,Magillem Design Services,"Magillem propose à des grands comptes, dans des domaines industriels très variés, un ensemble d’outils logiciels et de services réduisant de manière drastique le cout global des projets et des taches complexes",ocds,,,48.8665993,2.3710759,4 rue de la Pierre Levee,75011,Paris,2006,http://www.magillem.com,,,,,,,Entreprise
maintag,Maintag,"MAINtag,has established an industry leadership position in aerospace parts marking delivering RFID FLYtag® solutions through more than 45 tier-ones A/C manufacturers.",ocds,,,48.8041408,2.4831972,8 rue Edouard Vallerand,94100,Saint Maur des Fosses,2004,http://www.maintag.fr,,,,,,,Entreprise
marben-products,Marben Products,"MARBEN Products fournit des solutions logicielles majeures pour les telecoms. Nos produits sont interopérables, robustes, portables et améliorent le Time To Market de nos clients équipementiers télécom.",transport,telecoms,,48.884748,2.23964,"174, rue Jean JaurèsTour les Miroirs",92800,Puteaux,2007,http://www.marben-products.com,,,,,,,Entreprise
martec,Martec,"L’expertise et le savoir-faire du Groupe Martec s’exercent à travers la mesure, l’acquisition, la transmission et la supervision de données de toute nature en environnement sévère.",transport,securite,telecoms,48.6792779,2.16647,"29 avenue de La Baltique, ZA Courtaboeuf",91953,Les-Ulis,1977,http://www.martec.fr,,,,,,,Entreprise
masa-group,Masa Group,"Editeur de logiciel, fournisseur de technologies innovantes dans le domaine de la simulation des comportements des acteurs et facteurs humains.",securite,,,48.8699139,2.335448,"8, rue de La Michoderie",75002,Paris,1997,http://www.masagroup.net,,,,,,,Entreprise
massiverand,Massiverand,"MassiveRand, commercialise des solutions de sécurisation des transactions en ligne basées sur une approche innovante de la génération de nombres aléatoires utilisés dans les domaines de la défense, de la sécurité nationale et des jeux en ligne.",ocds,,,48.8331425,2.2539177,62 avenue Pierre Grenier,92100,Boulogne-Billancourt,2010,http://www.massiverand.com,,,,,,,Entreprise
mbda-france,Mbda France,,ocds,,,48.7797687,2.2402417,"1, avenue Réaumur, Cedex",92358,Le-Plessis-Robinson,1990,http://www.mbda.net,,,,,,,Entreprise
medissimo,Medissimo,"Medissimo commercialise auprès des pharmaciens son service d'amélioration du bon usage des médicaments à destination des sujets âgés en EHPAD, en maison de retraite ou à domicile.",sante,,,48.946754,2.063449,26 rue Ch. Edouard Jeanneret,78306,Poissy,2012,http://www.medissimo.fr/,,,,,,,Entreprise
mercury-technologies,Mercury Technologies,logiciels et services permettant aux émetteurs de carte de développer une solution de cartes et architectures multiservices et multi-applications sur Internet,,,,48.7080475,2.0613601,67 route de Milon,78470,Saint-Remy-Les-Chevreuse,1997,http://www.mercury-technologies.fr,,,,,,,Entreprise
meta-coaching,Meta Coaching,"La société met en oeuvre les thérapies comportementales et cognitives qui permettent de traiter les problèmes de santé chroniques (insomnie, surpoids, stress, phobies,...) sous forme de programmes personnalisés interactifs et multimédia sur internet.",sante,,,48.8329061,2.3199284,10 rue Pernety,75014,Paris,2009,http://www.linecoaching.com,,,,,,,Entreprise
metnext,Metnext,,energie,,,48.8680722,2.3410055,"17, rue de la Banque",75002,Paris,2007,http://www.metnext.com/,,,,,,,Entreprise
mi2020,Mi2020,"Etudes, conseil, assistance, promotion dans le domaine de l'energie, de l'automatisme et des technologies de l'information.",energie,,,48.8950296,2.2727053,34 boulevard Victor Hugo,92200,Neuilly-Sur-Seine,2011,,,,,,,,Entreprise
mia-software,Mia-Software,Mia-Software est un éditeur de logiciels spécialisés dans les approches Model-Driven pour l’industrialisation du cycle de vie des applications.,ocds,,,48.8739247,2.3163603,25 rue La Boétie,75008,Paris,2004,http://www.mia-software.com,,,,,,,Entreprise
mlstate,MLstate,"MLstate a développé, en partant de zéro, une solution d'envergure qui unit un langage, une base de données et un serveur Web, pour supprimer tout travail d'intégration",ocds,,,48.873231,2.3245846,37 rue des Mathurins,75008,Paris,2010,http://www.mlstate.com,,,,,,,Entreprise
moby-systems,Moby Systems,"Moby Systems est experte en nouvelles technologies liées aux mobiles. Nos solutions s'articulent autour du web, du e-commerce, du marketing, et de la transmission d'informations multiples.",transport,,,48.84179,2.2226846,22-23 quai du Pdt Carnot,92210,Saint-Cloud,2010,http://www.mobysystems.com,,,,,,,Entreprise
montimage,Montimage,"Montimage apporte des solutions complètes à ses clients dans la conception, le test et la surveillance des protocoles de communication et des systèmes complexes qui exigent un grand nombre de composants hautement distribués et tolérants aux pannes.",securite,ocds,telecoms,48.8286519,2.3534908,39 rue Bobillot,75013,Paris,2004,http://www.montimage.com,,,,,,,Entreprise
mopeasy,Mopeasy,"MOPeasy regroupe sous forme de communautés locales des éco-citoyens, des éco-entreprises et des éco-cités pour partager des véhicules électriques afin de réduire la pollution liée aux courts déplacements et désengorger les centres urbains.",,,,48.8823874,2.2740294,9-11 Villa des Sablons,92200,Neuilly-Sur-Seine,2010,http://www.mopeasy.fr,,,,,,,Entreprise
moviken,Moviken,"services adaptés aux attentes des acteurs des transports et de leurs clients (cartographie, algorithmie et navigation)",transport,,,48.8374674,2.5896366,23 rue Alfred Nobel,77420,Champs-Sur-Marne,2002,http://www.moviken.fr,,,,,,,Entreprise
my-procurement,My Procurement,"Notre société commercialise la solution internet MyProcurement, première plate forme d’Achat communautaire B2B.\nMyProcurement propose des services mutualisés de dématérialisation de l’information. ",,,,48.9000738,2.318301,6 boulevard du General Leclerc,92110,Clichy,2011,http://www.myprocurement.fr,,,,,,,Entreprise
myco2,Myco2,"MyCO2 aide les entreprises à devenir des leaders du développement durable, grâce à des solutions innovantes pour calculer, améliorer et communiquer leur information environnementale vers leurs clients.",,,,48.8195524,2.3135726,chez StartWay 87 rue Gabriel Péri,92120,Montrouge,2010,http://www.myco2.com/MyCO2/A_propos.html,,,,,,,Entreprise
nagra-france,Nagra France,,securite,,,48.829568,2.274513,28 rue du Colonel Pierre Avia,75015,Paris,1989,http://www.nagra-france.fr,,,,,,,Entreprise
navidis,Navidis,"conception et réalisation de supports numériques innovants (2D, 3D, 3D temps réel) permettant de valoriser un territoire, ses atouts et projets",ocds,,,48.8151087,2.216991,2 Place Jules Gevelot,92130,Issy-Les-Moulineaux,2003,http://www.navidis.com,,,,,,,Entreprise
necs,NECS,services pour la qualité logicielle,ocds,,,48.7792053,2.2818962,"196, rue Houdan",92330,Sceaux,2001,http://www.necs.eu,,,,,,,Entreprise
neediz,Neediz,Neediz participe à la révolution des outils d'entreprise dans le cloud. Exploiter la plus grande base de connaissance client de votre entreprise : la messagerie.\n,,,,48.882767,2.17693,8 Residence Catellina Parc,92500,Rueil-Malmaison,2011,http://www.neediz.com/company,,,,,,,Entreprise
neo-telecoms,Neo Telecoms,"Opérateur de fibre optique, d’hébergement et de services IP, Neo Telecoms possède le plus gros réseau de fibre optique dédié aux entreprises en région Parisienne, ainsi que son propre backbone MPLS.",telecoms,,,48.8694361,2.3477983,21 rue Poissonnière,75002,Paris,1999,http://www.neotelecoms.com,,,,,,,Entreprise
neosesame,Neosesame,Neosesame développe et commercialise les technologies et services logiciels en mode SaaS permettant de répondre aux demandes des entreprises souhaitant étendre leur stratégie vers les Mobiles et les nouveaux Média.,,,,48.8324955,2.2392489,46 avenue du Général Leclerc,92100,Boulogne-Billancourt,2010,http://www.neosesame.com,,,,,,,Entreprise
neotilus,Neotilus,"Neotilus est la filiale d’applications industrielles du groupe Degetel, un des leaders de l’intégration de solutions en Nouvelles technologies.",transport,telecoms,,48.8324955,2.2392489,46 avenue du General Leclerc,92100,Boulogne-Billancourt,2003,,,,,,,,Entreprise
neoxia,Neoxia,"Neoxia est un bureau d'études en Technologies de l'information dont l'objectif est de concevoir, développer, et mettre en œuvre les méthodes, outils, process et projets nécessaires à la transformation numérique des entreprises.",opensource,,,48.8701759,2.3065559,33 avenue des Champs Elysées,75008,Paris,2000,http://www.neoxia.com/,,,,,,,Entreprise
netasq,Netasq,\nspécialisée dans la protection des réseaux internet,securite,,,50.6072583,3.1549609,Parc Scientifique de La Haute BorneParc Horizon Bâtiment 6 – avenue de l’Horizon,59650,Villeneuve-D'Ascq,1998,http://www.netasq.com,,,,,,,Entreprise
neurones-assistance,Neurones Assistance,Géo-localisation en temps réel.\n,telecoms,,,48.9388374,2.0021315,745 avenue des Bigochets,78670,Villennes-Sur-Seine,2010,http://www.my-neurones.com/,,,,,,,Entreprise
nexedi,Nexedi,Nexedi est le leader de services aux entreprises autour de logiciels ERP5.,opensource,,,50.6602597,3.0985878,270 boulevard Clemenceau,59700,Marcq-En-Baroeul,2011,http://www.nexedi.com,,,,,,,Entreprise
nexter-systems,Nexter Systems,,transport,securite,,48.7845673,2.1003349,"11 Allée des Marronniers, Cedex",78022,Versailles,1990,,,,,,,,Entreprise
nit,NIT,"New Imaging Technologies SAS développe et commercialise des capteurs d'image CMOS intelligents performants et efficaces pour les applications vidéo surveillance, automobiles, industrielles et grand public.",transport,securite,,48.746318,2.266838,"1-4 Impasse de La Noisette, Bat D, 1er Etage",91370,Verrières-Le-Buisson,2007,http://www.new-imaging-technologies.com,,,,,,,Entreprise
nolam-embedded-systems,Nolam Embedded Systems,Nolam Embedded Systems fabricant et concepteur de carte électronique et de systèmes intégrés en particulier de calculateurs embarquées.,ocds,,,48.7916699,2.4618142,8 rue D Estienne D Orves,94000,Creteil,2006,http://www.nolam.com/index.php,,,,,,,Entreprise
nomadic-solutions,Nomadic Solutions,"Nomadic Solutions  commercialise une gamme de solutions matérielles complètes pour la géolocalisation par satellite, la télématique embarquée, la traçabilité et la sécurité des personnels itinérants de l’entreprise.",,,,48.542105,2.6554,"1015 avenue du Marechal Juin, ZI de Vaux le Pénil",77000,Melun,2003,http://www.nomadicsolutions.biz,,,,,,,Entreprise
nomalys,Nomalys,Nomalys révolutionne la navigation et la représentation des données sur tout type de smartphone et de tablette.,,,,48.8134497,2.3403309,46 rue Auguste Blanqui,94250,Gentilly,2009,http://www.nomalys.com/,,,,,,,Entreprise
notocord-systems,Notocord Systems,"Leader mondial en acquisition de données, d'analyse et de rapports",sante,,,48.8892141,2.1186381,113 Chemin de Ronde,78290,Croissy-Sur-Seine,1989,http://www.notocord.com,,,,,,,Entreprise
novapack-technologies,Novapack Technologies,Matériaux pour la microélectronique et la nanoélectronique,telecoms,,,45.2218217,5.6739296,14 rue des Glairaux,38120,St-Egreve,2003,http://www.novapacktech.com,,,,,,,Entreprise
novimet,Novimet,"Novimet a créé un radar qui permet de mesurer et d’analyser les précipitations de façon plus précise, plus fiable et plus économique que les systèmes déjà existants.",ocds,,,48.7798355,2.2074486,"Quartier de Garennes, 41 bis avenue de l'Europe",78140,Velizy,2003,http://www.novimet.com,,,,,,,Entreprise
ntx-research,NTX Research,"NTX Research est un éditeur de logiciels de Sécurité des Systèmes d'Information, spécialisé dans le domaine de l’identité numérique et de l’authentification forte pour Internet, Mobiles et Systèmes Embarqués Machine-to-Machine.",securite,,,48.8685714,2.2829644,"111, avenue Victor Hugo",75116,Paris,1997,,,,,,,,Entreprise
numerique-assistance,Numerique Assistance,"Assistance informatique, internet et multimédia\nSoutien scolaire et cours particuliers\nAssistance administrative",securite,,,48.8457787,2.2232139,26 Quai Carnot,92210,Saint-Cloud,2006,http://www.anum.fr/,,,,,,,Entreprise
numtech,Numtech,Fournir des solutions logicielles de modélisation des évènements atmosphériques,ocds,,,45.751175,3.110678,"6 Allee Alan Turing, BP 30242 – Parc technologique La Pardieu Cedex",63170,Aubiere,2000,http://www.numtech.fr,,,,,,,Entreprise
nuxeo,Nuxeo,"Nuxeo 5 est la solution idéale pour la gestion de tous vos documents et contenus numériques. Nos services à haute valeur ajoutée sont conçus pour aider nos clients (SSII, ISV, VAR) à implémenter leurs projets rapidement et à moindre coût.",opensource,,,48.891474,2.3516972,110 rue des Poissonniers46 voie CI 18,75892,Paris Cedex 18,2001,http://www.nuxeo.com,,,,,,,Entreprise
obad,Obad,Our teamworking is a synergy between technological skills & marketing expertise in order to actively support our customer portfolio by introducing diverse approaches and perspectives with non intrusive mobile marketing solutions:,ambition-pme,,,48.8593352,2.2795323,27 rue Nicolo,75016,Paris,2007,http://www.obad360.com,,,,,,,Entreprise
obeo,Obeo,"La société OBEO propose des solutions innovantes basées sur les technologies Eclipse et sur les approches modèle (MDE/MDE). Acteur de l'open source avec notamment le projet Acceleo, OBEO accompagne ses clients dans la mise en oeuvre de ses solutions perme",transport,opensource,ocds,47.3019346,-1.5047558,"7 boulevard Ampère, LA Fleuriaye",44470,Carquefou,2005,http://www.obeo.fr,,,,,,,Entreprise
oberthur-technologies,Oberthur Technologies,,securite,,,48.9146008,2.2418669,Immeuble Défense Ouest420 rue d’Estienne d’Orves,92700,Colombes,1987,http://www.oberthur.com/index.php,,,,,,,Entreprise
observatoire-de-paris,Observatoire de Paris,,ocds,,,48.8360447,2.3342511,77 avenue Denfert Rochereau,75014,Paris,2009,http://www.obspm.fr,,,,,,,Entreprise
ocamlpro,Ocamlpro,,opensource,ocds,,48.7095677,2.1772056,"2-4, rue J. Monod, Parc Orsay Université",91893,Orsay,2011,,,,,,,,Entreprise
oktal,Oktal,,transport,opensource,ocds,48.8130815,2.2360917,"19, boulevard des Nations Unies",92190,Meudon,2009,http://www.oktal.fr,,,,,,,Entreprise
oledcomm,Oledcomm,OLEDCOMM se place sur le secteur du marché des circuits intégrés et des logiciels embarqués pour les communications optiques sans fil utilisant la technologie Light Fidelity ou LiFi.,telecoms,,,48.7819202,2.2182899,10/12 avenue de l’Europe,78140,Velizy-Villacoublay,2012,http://www.oledcomm.com,,,,,,,Entreprise
olfeo,Olfeo,"Olfeo est un éditeur de logiciels de filtrage de contenus. Nos solutions de proxy et de filtrage permettent à nos clients de sécuriser, optimiser et analyser leurs accès Internet.",securite,,,48.8709462,2.3453949,"15, boulevard Poissonnière",75002,Paris,2003,http://www.olfeo.com/,,,,,,,Entreprise
omnitech-security,Omnitech Security,Editeurs de solutions pour l’identification des biens et des personnes et la sécurisation de sites en particuliers importants ou complexes.,,,,48.80951,2.3609325,108 avenue de Fontainebleau,94270,Le-Kremlin-Bicetre,2005,http://www.omnitech.fr,,,,,,,Entreprise
onera,Onera,"Premier acteur français de la R&T aéronautique, spatiale et de défense.",securite,ocds,telecoms,48.80415004207552,2.289276123046875,"29, avenue de La Division Leclerc BP 72 Cedex",92322,Chatillon,2009,http://www.onera.fr,,,,,,,Entreprise
open-cascade,Open Cascade,SSII à forte valeur ajoutée - simulation numérique scientifique,ocds,,,48.7866912,2.0536037,1 Place des Frères Montgolfier,78280,Guyancourt,1998,http://www.opencascade.com,,,,,,,Entreprise
open-ocean,Open Ocean,,,,,48.8586371,2.3731009,27 rue du Chemin Vert,75011,Paris,2011,http://www.openocean.fr,,,,,,,Entreprise
open-wide,Open Wide,"Open Wide est par vocation une entreprise d’expertise technologique, dans le domaine des technologies Open Source et notamment autour de l’environnement LINUX.",transport, opensource,telecoms,48.8278796,2.3455986,"23, rue Daviel",75013,Paris,2001,http://www.openwide.fr,,,,,,,Entreprise
openways-sas,Openways SAS,OpenWay is a global solution provider of mobile-based access-management and security solution,,,,48.8786076,1.9816556,6 Le Prieuré,78810,Feucherolles,2009,http://www.openways.com/,,,,,,,Entreprise
oppida,Oppida,Conseil et expertise dans le domaine de la SSI Evaluations Critères Communs et ITSEC en tant que laboratoire d’évaluation agréé par la DCSSI et accrédité par le COFRAC,securite,,,48.7940778,2.0382628,"4, avenue du Vieil Etang",78180,Montigny-Le-Bretonneux,1998,http://www.oppida.fr,,,,,,,Entreprise
optiflows,Optiflows,"OPTIFLOWS, est un éditeur de logiciels qui intervient dans le domaine de la convergence IT/TELECOM.",,,,48.8183119,2.252269,141 avenue de Verdun,92130,Issy Le Moulineaux,2011,http://www.optiflows.com,,,,,,,Entreprise
optimprocess,Optimprocess,"Les logiciels OptimProcess® sont utilisés dans les industries de process, et notamment dans les domaines de l’automobile, de la métallurgie, de la chimie, du verre, de la pharmacie, du papier-carton et du ciment.",ocds,,,48.8850119,2.292312,"19, rue Descombes",75017,Paris,2004,http://www.optimprocess.com,,,,,,,Entreprise
optopartner,Optopartner,Logiciels à façon de calcul scientifique,,,,48.7875908,2.0472241,2 rue Stephenson,78180,Montigny Le Bretonneux,2003,http://www.optopartner.com,,,,,,,Entreprise
orolia,Orolia,"Spectracom Orolia propose des solutions de maîtrise du temps, synchronisation temps et fréquence ultra précise (nanoseconde) et sécurisée, pour les réseaux vitaux de communication et d'information",securite,telecoms,,48.6792779,2.16647,"3, avenue du Canada Parc Technopolis Cedex",91974,Les Ulis,2006,,,,,,,,Entreprise
oslandia,Oslandia,Oslandia est spécialisée dans les Systèmes d'Information Géographiques Opensource.,opensource,,,48.84515045,2.37305010726347,"4, Place Louis Armand Tour de l'horloge",75603,Paris Cedex 12,2009,http://www.oslandia.com,,,,,,,Entreprise
ovh,OVH,"Become the #1 worldwide hosting company, including Public/Private Cloud and HPC Cloud with its Oxalya business unit.",ocds,telecoms,,50.6931373,3.1996951,"2, rue Kellermann",59100,Roubaix,1999,http://www.ovh.com,,,,,,,Entreprise
ow2-consortium,OW2 Consortium,"The open source community, for infrastructure software",opensource,,,48.8236429,1.9810444,7 avenue Jean Jaures,78340,Les-Clayes-Sous-Bois,2007,http://www.ow2.org,,,,,,,Entreprise
oyoma,Oyoma,"Domotique et Gestion Technique du Bâtiment alliant sécurité des biens et des personnes, contrôle des consommations et fuites selon la RT 2012 et assistance aux personnes âgées isolées.",,,,48.7985978,2.4917966,10 rue de la Liberté,94100,Saint Maur des Fosses,2012,http://www.oyoma.net,,,,,,,Entreprise
page-up,Page Up,"Audit, conseil, assistance et formation en industrialisation de la qualification et de la gouvernance.",securite,,,47.3513891,5.0573517,"13, rue Marguerite Yourcenar",21000,Dijon,1999,http://www.pageup.fr,,,,,,,Entreprise
paqtigo,Paqtigo,"PAQTIGO réalise des prestations d’Audit , de Conseil , de Formation et d’Assistance  :\n- Pour les  DSI des Grands Comptes\n- Pour les Chefs d'Entreprises à fort potentiel de croissance.",opensource,,,48.8372704,2.585727,1 rue Albert Einstein,77420,Champs-Sur-Marne,2005,http://www.paqtigo.com,,,,,,,Entreprise
parsys-telemedecine,Parsys Telemedecine,"La société développe des produits de télémédecine principalement à destination de la chaîne de l'urgence, des soignants en réseau et des patients à domicile.",securite,,,48.8311044,2.3762483,118 avenue de France,75013,Paris,2010,,,,,,,,Entreprise
partelec,Partelec,"PARTELEC, spécialiste des équipements mobiles professionnels, diffuse une gamme de Pda Smartphone ACER et GIGABYTE pour les marchés retail et professionnels.",ocds,,,48.6960221,2.6034355,29 rue Saint Lazarre,77170,Brie-Comte-Robert,1990,http://www.partelec.fr,,,,,,,Entreprise
phi-meca-engineering,Phi-Meca Engineering,Phimeca est une société de conseil en Ingénierie qui développe et applique des méthodes innovantes telles que :\n_ la modélisation et simulation numérique ;\n_ le calcul probabiliste et l’ingénierie des incertitudes ;,ocds,,,45.7422574,3.1578901,34 rue de Sarliève,63800,Cournon-D’Auvergne,2001,http://www.phimeca.com,,,,,,,Entreprise
photospace,Photospace,"Ingénierie, études techniques",securite,,,48.3607281,2.5626045,39 Domaine du Bois de La Garenne,77760,Achères-La-Forêt,2010,,,,,,,,Entreprise
picogiga-international,Picogiga International,"Leader mondial dans la génération et la production de materiaux semi-conducteur d'extrémes performances, au cœur des enjeux de l'electronique et de l'énérgie",securite,telecoms,,48.682353,2.236585,Place Marcel RebuffatParc de Villejust Cedex,91971,Villejust,2003,http://www.picogiga.com,,,,,,,Entreprise
pilot-systems-consulting,Pilot Systems Consulting,"D'abord spécialisée dans les technologies web Python, Zope et Plone, Pilot Systems a acquis une expertise dans les domaines : annuaire, banque en ligne, messagerie, sécurité, hébergement applicatif et administration système. ",opensource,,,48.8747346,2.3956694,82 rue Pixerecourt,75020,Paris,1999,http://www.pilotsystems.net,,,,,,,Entreprise
polyspot,Polyspot,Fournisseur de solutions logicielles de recherche d'information en entreprise.,opensource,,,48.8763612,2.3484188,79 rue du Faubourg Poissonniere,75009,Paris,2000,http://www.polyspot.com,,,,,,,Entreprise
ppls,PPLS,PPLS met en place un processus permettant de tester des technologies et de valider un concept d’emploi dans le but d’explorer les possibilités d’amélioration du fonctionnement des futurs centres de sécurité et de secours,securite,,,48.7940917,1.9657504,"1, boulevard Jean Moulin",78990,Elancourt,2007,,,,,,,,Entreprise
pragmadev,PragmaDev,PragmaDev offre un outil de développement orienté modèle dédié aux applications temps réel et embarquées : Real Time Developer Studio.,telecoms,,,48.8545509,2.3672838,"18, rue des Tournelles",75004,Paris,2001,http://www.pragmadev.com,,,,,,,Entreprise
prescom,Prescom,"PRESCOM conçoit, développe et commercialise des solutions de\ntélécommunications basés sur les technologies en matière de\ntraitement du signal,\nde signalisations, de gestion des réseaux multimédia et\nde conception de systèmes  à haute disponibilité.",,,,48.794555,2.0506669,3 rue Michael Faraday,78180,Montigny-Le-Bretonneux,2009,http://www.prescom.fr,,,,,,,Entreprise
prismtech-france,Prismtech France,"Middleware, outils de développement et systèmes intégrés pour des applications de défense, télécommunications et services financiers",ocds,,,48.708877,2.176886,"28, rue Jean Rostand",91400,Orsay,1991,http://www.prismtech.com,,,,,,,Entreprise
prodomo,Prodomo,solution de gardiennage électronique des chantiers BTP,securite,,,48.8607436,2.3721724,73 boulevard Richard Lenoir,75011,Paris,1997,http://www.prodomo.fr,,,,,,,Entreprise
proengin,Proengin,Développement d’un système robotisé de contrôle non destructif par ultrasons. La société assure la distribution d’appareils de contrôle ultrasonore de différents types.,securite,,,48.7962099,2.0562397,1 rue de L Industrie,78210,St-Cyr-L-Ecole,1973,http://www.proengin.com,,,,,,,Entreprise
progis,Progis,"Progis a une triple activité d’éditeur d’applications, d’intégrateur de Système d’information géographique et de prestataire de services tels que le conseil, la formation et le support. ",,,,48.8006678,2.3242668,6 rue de la Grange Ory,94230,Cachan,2006,http://www.progis.fr,,,,,,,Entreprise
prologue,Prologue,"Prologue crée, développe et met en œuvre des technologies innovantes au service de tous les systèmes d’information",opensource,,,48.6841126,2.2017849,12 avenue des Tropiques,91940,Les-Ulis,1991,http://www.prologue.fr,,,,,,,Entreprise
prove-run,Prove&Run,"Prove & Run développe une technologie simplifiant le développement et la vérification d’applications embarquées, qui souhaitent un haut niveau de sûreté et/ou de sécurité.",securite,,,48.8826844,2.2962455,77 avenue Niel,75017,Paris,2009,http://www.provenrun.com/,,,,,,,Entreprise
proxem,Proxem,Expert dans le domaine novateur du Traitement Automatique du Langage Naturel. Sa mission est d’aider les organisations à intégrer ces technologies dans leur Système d’Information.,opensource,,,48.8706045,2.360919,19 boulevard de Magenta,75010,Paris,2007,http://www.proxem.com,,,,,,,Entreprise
qosmos,Qosmos,"Qosmos crée des logiciels qui analysent et optimisent les applications, les services utilisant les réseaux IP.  Qosmos a développé une technologie distinctive et protégée qui permet des analyses temps réel des flux.",telecoms,,,48.8822444,2.3078389,5 Impasse Chalabre Immeuble le Cardinet,75017,Paris,2000,http://www.qosmos.com,,,,,,,Entreprise
qualixo,Qualixo,Société spécialisée en qualité logicielle\n-Qualimétrie\n-Sécurité applicative\n-Tests techniques,opensource,ocds,,48.8170634,2.3070952,45-47 avenue Pierre Brosselette,92120,Montrouge,2005,http://www.qualixo.com,,,,,,,Entreprise
quantumwave-capital,Quantumwave Capital,,Investisseur,,,48.8546378,2.3208427,"57, rue de Varenne",75007,Paris,2008,,,,,,,,Entreprise
radioline,Radioline,"Editeur de plateforme logicielle d'Agrégation de flux de contenus streamés sur Internet, notamment de flux radio, assurant leur redistribution sur tout type d'objets connectés via ses application clientes.",,,,48.8823975,2.3244535,36 rue de Turin,75008,Paris,2007,http://www.baracodamedia.com/category/news/,,,,,,,Entreprise
ratp,RATP,,transport,opensource,ocds,48.856614,2.3522219,"54, Quai de La Rapée LAC B916 Cedex 12",75599,Paris,1958,http://www.ratp.com,,,,,,,Entreprise
red-technologies,Red Technologies,Red Technologies développe et commercialise des solutions innovantes de gestion du spectre radioélectrique basées sur la cartographie de l'environnement radio.,telecoms,,,48.8486354,2.3209828,"101, rue de Sèvres Lot 1665",75006,Paris,2012,http://www.redtechnologies.fr,,,,,,,Entreprise
